symbol,first_close,last_close,total_log_return,close_min,close_max,price_range_ratio,logret_mean,logret_std,logret_abs_mean,logret_zero_frac,volume_sum,volume_nonzero_frac,volume_max
FHN,13.51,24.475,0.5942220364444667,6.48,26.52,1.4833456698741672,2.084258282852113e-05,0.007868076624261531,0.0033068991074527293,0.3415994387934058,20067552871.0,1.0,34644220.0
ORCL,44.563,148.5899,1.2042862439673083,33.23,343.48,6.962053721697372,4.224083633692492e-05,0.006273954448808569,0.0026627706209121486,0.3236057523675903,48654726176.0,1.0,51844216.0
PH,128.74,1012.27,2.0621557460575444,83.53,1025.37,7.315830355755786,7.23309626817562e-05,0.006134342457854433,0.002903437735826638,0.3170817257102771,3878902812.0,1.0,2092868.0
SNPS,43.54,448.31,2.331804901597395,39.86,649.9,14.01102434542949,8.178901794441599e-05,0.006510198288374288,0.0029573491354275365,0.3202385128025254,4157472990.0,1.0,8115612.0
AMP,132.35,477.86,1.2838678738892744,76.24,576.52,3.7799773328296182,4.503219480493557e-05,0.006462692104932658,0.0029976809272865197,0.31781830936513505,3255255629.0,0.9997895475271834,1666028.0
EL,75.79,112.97,0.3991559389148996,49.94,373.14,4.264414830452566,1.4000559063993475e-05,0.006897101799326887,0.002996368889923558,0.31985268326902844,8372351663.0,0.9997544721150473,10165044.0
OSK,48.26,174.04,1.2826820976555935,29.82,178.36,3.077911313717365,4.499060321480458e-05,0.006912969033446978,0.003472174968501514,0.32079971939670293,2887297936.0,1.0,2776765.0
CE,60.29,49.2,-0.20327262900305174,35.32,176.5,2.341681870957041,-7.129871238256475e-06,0.00739320566180993,0.0033702489233906714,0.320063135741845,4612017763.0,1.0,5317440.0
MS,38.67,173.32,1.5000754912525027,21.24,191.96,4.414791828290665,5.26157660908622e-05,0.006246442315095643,0.003025353610906605,0.3237460540161347,38572019098.0,0.9996843212907751,16143055.0
TRN,28.14,34.49,0.20347737526250656,14.66,39.77,0.8923240938166312,7.137052797679556e-06,0.00797388443566918,0.003829923637903551,0.3294633461943178,5033347495.0,1.0,7640715.0
CAT,91.45,767.495,2.1273395899452763,56.7399,781.09,7.9207227993439036,7.4617312870722e-05,0.005983830391523136,0.002937266915793981,0.31767800771659066,15205097765.0,0.9997895475271834,8775637.0
NVO,21.325,38.08,0.5798091165454218,15.6375,147.82,6.198475967174678,2.0337043723021794e-05,0.006325615576196971,0.0026001601573880763,0.32493861802876184,17061847983.0,1.0,54480864.0
ING,13.15,29.52,0.808646241108498,4.57,31.01,2.0106463878326997,2.8363600179034058e-05,0.006918471538394312,0.0026978478977655214,0.35780427920028063,13902743094.0,1.0,19470968.0
KEY,13.815,21.41,0.43810314422621155,8.15,27.01,1.365182772348896,1.5366648341762528e-05,0.008017662107131564,0.003540103019460989,0.33816204840406877,49438726569.0,0.9999649245878639,26161912.0
QCOM,74.24,145.5575,0.673268109070431,42.5562,229.48,2.5178313577586207,2.3615156403710038e-05,0.007085900912165032,0.0033023433731046927,0.3192564012627148,37162970110.0,1.0,55524292.0
F,15.285,14.385,-0.06068595833928659,4.01,25.695,1.4187111547268565,-2.128584999610253e-06,0.0070984472760497845,0.0032815841748798516,0.34380918975797964,202334171714.0,1.0,95886020.0
ULTA,128.18,683.62,1.6739666816127468,125.15,709.65,4.55999375877672,5.871507125963201e-05,0.00745638873452681,0.0033582734065731677,0.3159943879340582,3821805685.0,0.9990178884601895,6564407.0
UNM,34.85,72.335,0.7302549688750204,9.63,83.98,2.1334289813486373,2.5613993997668487e-05,0.0070677980793301355,0.003188857075780854,0.3266923886355665,7399605114.0,1.0,7849128.0
MTG,9.2999,26.51,1.0475183728877067,4.685,29.9,2.7113194765535114,3.6742138648920824e-05,0.007361349787828973,0.00335337024143945,0.34009119607155386,13440093415.0,0.9997544721150473,10183443.0
BBY,38.86,61.97,0.4666849530247221,25.56,141.21,2.9760679361811633,1.6369167065021294e-05,0.007538369416741849,0.003508443656524275,0.32202735882146616,13954574162.0,1.0,16140071.0
CFG,24.74,63.21,0.9380411495198655,14.37,68.67,2.19482619240097,3.290217991993624e-05,0.007314949012830873,0.0035115781559494027,0.3265871623991582,20281508988.0,0.9995790950543669,21961228.0
LYG,4.685,5.77,0.20830616482962264,1.18,6.29,1.0907150480256138,7.3064245817466606e-06,0.0072862913796514425,0.003091503177464717,0.4524728165555945,29744255631.0,1.0,117899010.0
HCA,74.59,539.49,1.9786177988781433,59.35,549.47,6.570854001876927,6.940083475541898e-05,0.006602586441587934,0.003026037222901562,0.3191511750263066,7686567710.0,1.0,9372466.0
LVS,56.08,55.07,-0.018174139451944484,29.485,81.36,0.9250178316690443,-6.374654314940031e-07,0.007907816511868431,0.003644076428672292,0.3232900736583655,20832263973.0,1.0,18805844.0
OC,35.88,123.78,1.23832575912062,28.58,213.31,5.148550724637682,4.3434786359825527e-05,0.006796247915527047,0.0033804756328588356,0.32153630305156083,4714235711.0,0.9996492458786391,2572276.0
ACRE,11.5,5.085,-0.8160520058686811,3.28,17.68,1.2521739130434784,-2.8623360429943907e-05,0.008789322469950359,0.0033723759400716737,0.36425815503332165,1489341568.0,1.0,2619096.0
TXRH,33.92,181.27,1.6759828215511252,25.35,205.27,5.304245283018868,5.878578819883295e-05,0.007023603645323233,0.0032491381739976123,0.32192213258505786,3714002887.0,0.999614170466503,3033209.0
INTC,36.95,46.665,0.2334287716234992,18.07,68.71,1.370500676589986,8.187610369096176e-06,0.007936000441514974,0.003445628989734785,0.3234654507190459,146038751925.0,0.9998947737635917,1067839700.0
MCHP,22.489,75.6,1.212429982409139,19.59,100.48,3.5968695806838897,4.2526481319045654e-05,0.007400126671202803,0.0036936723137432847,0.3204840406874781,20723679806.0,1.0,16091600.0
MHK,155.56,123.8,-0.2283641490370508,58.66,286.85,1.4668938030341991,-8.009966644577473e-06,0.007554222714876429,0.0034875428652806815,0.31764293230445456,3064410267.0,0.9999298491757278,3378576.0
CBRL,139.87,31.0,-1.5067262153060663,25.0,183.74,1.1349109887752913,-5.284904297802699e-05,0.00809893291703695,0.0038381389261685855,0.31873027008067345,2177807883.0,0.9998246229393195,8903065.0
TS,29.59,54.24,0.6059821772200218,8.89,54.435,1.539202433254478,2.1255074613065423e-05,0.007317121938635184,0.0033656578164044976,0.33163802174675555,8797613791.0,1.0,5765710.0
ZION,28.24,60.46,0.7612425767262707,19.305,75.04,1.973618980169972,2.670089711414847e-05,0.008149538157588008,0.003686051607849718,0.32507891967730623,9531846912.0,0.9999298491757278,7770653.0
SWKS,73.17,59.57,-0.2056334092553426,48.98,200.25,2.0673773404400713,-7.212676578570942e-06,0.007645610800099532,0.0037290792611837727,0.3191862504384427,9379067865.0,0.9998947737635917,7470100.0
H,59.49,167.46,1.0349362855764714,25.75,178.45,2.566817952597075,3.6300816751154246e-05,0.007478341788798191,0.003401408811155397,0.32297439494914065,3061369323.0,1.0,1819391.0
NSP,16.89,22.65,0.2934381211093342,16.31,144.6,7.59561870929544,1.029246303429701e-05,0.008420668610825662,0.0036952387530331528,0.3244826376709926,1499343621.0,0.9995790950543669,3363718.0
GM,34.6,82.51,0.8690658160525733,14.91,87.32,2.092774566473988,3.0482841671374392e-05,0.0072265463282384385,0.0033402548469063,0.32441248684672047,51270399887.0,0.9999298491757278,21960880.0
ALLY,23.82,41.56,0.5566126023038727,10.61,56.14,1.9114189756507136,1.9523416425888092e-05,0.007754699522969126,0.0036030210361747074,0.32953349701858997,16449685364.0,1.0,9871300.0
EWBC,38.39,115.485,1.1013436423854162,22.75,123.34,2.6202135972909613,3.863008216007232e-05,0.007840193558423263,0.0035445953909967005,0.32311469659768505,3964329080.0,0.9999298491757278,3840182.0
LEN,43.5686,110.355,0.9293657346402927,26.73,192.45,3.8036567619799575,3.259788616762214e-05,0.007127251722049782,0.003477047416240838,0.32062434233602244,11520858793.0,1.0,6495817.0
COF,82.85,206.09,0.9112812227108452,40.1889,258.75,2.6380337960168982,3.1963564458439705e-05,0.007247277454806665,0.003266033320596783,0.31985268326902844,11873932945.0,1.0,6583230.0
AAP,161.475,50.34,-1.1655503422113664,29.6,243.79,1.3264592042111782,-4.088215861838001e-05,0.008362983911375365,0.0036843120326863956,0.3182041388986321,5532028926.0,1.0,8309387.0
KMT,35.81,40.19,0.11539102445076838,14.66,52.48,1.056129572745043,4.0473877394049445e-06,0.008016969654755417,0.003938139437928822,0.3289722904244125,3711854323.0,0.9995089442300947,3727008.0
IVZ,39.38,26.74,-0.3870975015371825,6.665,41.95,0.8960132046724226,-1.3577604403226778e-05,0.007528376438905563,0.0036129317658099656,0.3312521922132585,18061397752.0,0.9999649245878639,10695325.0
DHI,24.96,157.28,1.8407531128976293,22.645,197.01,6.985777243589743,6.45651740755612e-05,0.006968594897697524,0.003410241267612118,0.3227639424763241,15380485737.0,0.9999649245878639,5764940.0
GRFS,17.36,9.19,-0.6360527728646085,5.36,25.66,1.1693548387096775,-2.230981314835035e-05,0.008332548932656367,0.0036465998205556746,0.34857944580848826,3771814253.0,0.9999298491757278,11302493.0
VEEV,26.33,177.1,1.9060055712805697,20.28,343.96,12.293201671097606,6.685393094624019e-05,0.007653797128324376,0.0036523550035582495,0.32055419151175024,4817745352.0,0.9997895475271834,9505517.0
RGLD,63.11,288.55,1.5199891455608272,24.73,301.27,4.381872920297892,5.331424572288913e-05,0.0068825078226671344,0.0035039054807369614,0.3194668537355314,2352208600.0,1.0,1712029.0
CGNX,20.74,57.62,1.021805526855001,14.06,98.8754,4.089459980713597,3.5840249977267004e-05,0.007875161313163131,0.003610961015422492,0.3232199228340933,4892331317.0,0.9998947737635917,4699012.0
COP,68.54,109.7,0.47033185083472173,20.93,136.115,1.6805515027721039,1.6497083508739787e-05,0.007461056783464319,0.0036229658078920685,0.3204840406874781,28688081040.0,0.9998947737635917,17208120.0
BA,130.85,229.91,0.5636362990196901,90.11,444.242,2.7063966373710358,1.9769775482965837e-05,0.007740061546830893,0.0034190826374664095,0.3173974044195019,29792255932.0,1.0,27438292.0
SF,33.88,115.47,1.2261858861799106,16.9267,134.33,3.4652685950413225,4.3008975313146345e-05,0.0069607053090916145,0.0034693920855763095,0.3226937916520519,2914944068.0,0.9997544721150473,1130179.0
NAVI,21.68,8.8182,-0.8995724090128887,4.275,23.709,0.8964022140221402,-3.1552872992148615e-05,0.008064818956266527,0.003942425826815253,0.33784636969484394,8350466067.0,1.0,5561677.0
SLG,128.2085,37.8,-1.22134874231521,19.36,143.5465,0.9686292250513813,-4.283931049853851e-05,0.00787031812129243,0.003730089218570067,0.3213960014030165,4259717029.0,0.9990178884601895,3548903.0
APOG,41.75,39.88,-0.04582450620322684,14.45,87.52,1.7501796407185628,-1.6073134410078596e-06,0.008183832890339363,0.0038023477412088965,0.3265871623991582,871436739.0,1.0,822832.0
PII,149.91,61.64,-0.8887241035723084,31.57,157.61,0.8407711293442733,-3.117236420804507e-05,0.008056967961727779,0.00403983345120779,0.319326552086987,3584939555.0,0.9997895475271834,2422913.0
AL,34.45,64.84,0.6324136994078078,8.49,64.96,1.6391872278664728,2.218217114719143e-05,0.008419050730744665,0.003603507786910373,0.33111189056471413,3816218772.0,0.9999298491757278,4171265.0
NUE,49.14,175.54,1.2731935700709385,27.83,202.21,3.5486365486365483,4.4657789199210014e-05,0.006958102209590278,0.003501445988152749,0.320448965275342,9375997770.0,1.0,3475304.0
SLM,10.225,20.29,0.6852924519088579,5.12,34.72,2.8948655256723717,2.403691518428666e-05,0.007432568183619337,0.003623695755504016,0.3413188354963171,12696654806.0,0.9999298491757278,16895204.0
HOG,65.47,18.77,-1.2493321718545825,14.815,66.15,0.784099587597373,-4.3820840822545714e-05,0.008234232396087981,0.003822050604489243,0.32521922132585057,9052446853.0,0.9987372851631007,13223183.0
SYF,29.6869,73.0,0.8997535700840822,12.51,88.47,2.5587043443404327,3.1559227291549176e-05,0.007652605905167414,0.003483806324175724,0.3257102770957559,22122254625.0,1.0,27097388.0
CODI,16.29,8.16,-0.691307253637938,4.61,33.18,1.7538367096378147,-2.424788683380599e-05,0.009125855345560416,0.003422441587983352,0.34728165555945284,1235679805.0,1.0,4258418.0
ZBRA,77.49,239.66,1.1290723564785117,46.4,614.77,7.334752871338238,3.960267823492196e-05,0.007649547124901437,0.003625796628973666,0.3175026306559102,1823689711.0,1.0,1603896.0
MAT,30.7499,16.72,-0.6092811345581632,6.88,34.345,0.8931736363370287,-2.1370786901278347e-05,0.008502982634950427,0.0038709314700204173,0.33472465801473167,18430932885.0,0.9992283409330059,25196188.0
DAL,49.74,69.49,0.33437341895097716,18.2423,75.55,1.152145154804986,1.1728285477039355e-05,0.008297886677337312,0.0037940240551677515,0.3217467555243774,42482729994.0,0.9987723605752368,52080508.0
VFC,74.7,19.66,-1.3348939774197512,9.74,100.25,1.2116465863453816,-4.682195641585435e-05,0.008250669081937462,0.003682405865668421,0.3256401262714837,16553101871.0,0.9999298491757278,9865283.0
KMX,67.43,42.23,-0.4679591538006385,30.79,155.73,1.8528844727865932,-1.641386018238344e-05,0.008083981544411773,0.003660721365008946,0.3213609259908804,8470226741.0,1.0,9848016.0
NXST,50.94,231.815,1.5152911702183989,34.98,249.39,4.20906949352179,5.314946230153856e-05,0.007711313384464212,0.003914071630456331,0.32293931953700455,1954389929.0,1.0,1900685.0
SLB,85.255,51.46,-0.5048419586165167,12.04,94.93,0.9722596915136944,-1.770753976203918e-05,0.007854685580350919,0.0037261316165158377,0.322343037530691,41818502715.0,0.9999649245878639,18542940.0
CG,27.615,51.54,0.6239991018710682,11.265,69.58,2.1117146478363207,2.18870256706203e-05,0.007676787084092442,0.003825040306620352,0.33770606804629955,6118193211.0,1.0,3456412.0
NXPI,76.62,234.465,1.1184481837430411,60.02,294.12,3.055338031845471,3.923003099761991e-05,0.007685051335146842,0.003663714078604718,0.3203437390389337,12558680426.0,0.9999298491757278,13988938.0
CRUS,23.86,143.45,1.7937831257576038,22.695,146.88,5.204735959765298,6.291768241859339e-05,0.00799284467478302,0.003922077555966131,0.3222027358821466,3383686677.0,1.0,4743216.0
SMG,61.92,69.54,0.11605889729824367,39.9435,253.585,3.450282622739018,4.070813654790327e-06,0.007424989905505218,0.003585577282341728,0.32072956857243073,2333564854.0,1.0,1597101.0
PRGO,167.17,14.35,-2.455261316508909,12.26,205.31,1.1548124663516182,-8.611930257813204e-05,0.0074573518022389325,0.0033720945304667,0.32609610662925287,6308470023.0,1.0,10722464.0
TSM,22.169,387.81,2.8618206123521497,18.3037,388.49,16.698376110785333,0.0001003795374376666,0.006551018694833127,0.002996069362024212,0.32409680813749564,38918145017.0,0.999263416345142,24088568.0
MANH,40.82,134.92,1.1955098528117507,36.38,310.3,6.710436060754533,4.1933000800070866e-05,0.0076173375925220384,0.00360287515513688,0.3202735882146615,2040685714.0,0.9999649245878639,1772248.0
META,78.73,651.27,2.1129000255723978,73.796,795.5,9.166823320208305,7.411083919927253e-05,0.007333676358280283,0.0032819148143886407,0.31627499123114694,75522158089.0,0.9999298491757278,70431700.0
PKX,63.62,70.47,0.10225920101793304,26.57,132.435,1.6640207481923925,3.5867836204056017e-06,0.007388773510363171,0.003067971378783617,0.3274640477025605,970123651.0,0.9998246229393195,765483.0
CAKE,50.76,65.77,0.2590551644670728,14.8209,69.19,1.0711012608353034,9.086466659649983e-06,0.008788052464426927,0.004005989515104345,0.3242721851981761,4490040365.0,0.9996492458786391,3904575.0
ALK,60.58,54.36,-0.10833621631614831,20.39,101.38,1.3369098712446352,-3.799937436546589e-06,0.008399632759967218,0.0039266213705610115,0.32111539810592776,7878323992.0,1.0,7766967.0
PAG,48.94,159.38,1.1806962299550765,20.265,188.9,3.4457498978340824,4.141340687315457e-05,0.007219186418910051,0.003555701698326153,0.3213609259908804,1617089511.0,0.9999298491757278,732976.0
DRH,15.07,10.025,-0.40762403944577114,1.99,15.975,0.9280026542800265,-1.4297581180022116e-05,0.00869071752935645,0.003815237858252415,0.35429673798667133,9886181337.0,0.9996492458786391,7611510.0
BURL,47.91,308.795,1.8633533754146587,39.97,353.3,6.539970778543103,6.535788873366577e-05,0.008187075413280811,0.003874909896368568,0.3179235356015433,4483568294.0,1.0,3956228.0
BCS,15.03,25.64,0.5341054282875861,3.7011,27.59,1.589414504324684,1.8733968021214336e-05,0.007526673045058864,0.003022583026458535,0.3624342336022448,23852880042.0,1.0,94966470.0
MPLX,75.0,58.665,-0.2456448166607233,7.2,83.535,1.0177999999999998,-8.616093183456767e-06,0.007765518522059417,0.0035225809888960037,0.3287618379515959,7315616206.0,0.9996492458786391,8048966.0
IMO,42.7,116.34,1.0023180182480365,7.16,122.94,2.7114754098360656,3.515671758142943e-05,0.007069425558668814,0.003477264201874887,0.3293931953700456,1857834727.0,0.9999298491757278,4077247.0
OKE,49.83,82.44,0.5034535437289451,13.19,117.58,2.0949227373068435,1.7658840537639442e-05,0.008253902759725413,0.003590524868922691,0.3227990178884602,11784073466.0,0.9997193967029112,14106608.0
PHM,21.19,134.79,1.8501886394699705,14.73,149.05,6.338839075035395,6.4896129058786e-05,0.00719130961323554,0.003500590989847014,0.32627148368993336,14635819137.0,0.9999649245878639,10209948.0
LNG,70.93,219.97,1.1317976982036364,22.92,256.73,3.296348512618074,3.969827071914007e-05,0.007112171800947704,0.0036369148638173325,0.32062434233602244,8461182571.0,1.0,4975768.0
JACK,80.37,16.92,-1.5581446180465497,14.0,123.99,1.3685454771680974,-5.46525646454536e-05,0.008704824464046801,0.004050535751002762,0.3204138898632059,2506427803.0,0.9999298491757278,3047805.0
VC,105.92,99.25,-0.0650421726213983,39.662,171.27,1.242522658610272,-2.2813810109199326e-06,0.008658666199847202,0.003997283970645535,0.3189757979656261,1713328324.0,0.9995089442300947,851994.0
TDS,25.45,45.435,0.5795669901507786,6.465,47.69,1.6198428290766207,2.0328551039952785e-05,0.008868724195968427,0.0038462311940763217,0.3312872676253946,3966346112.0,0.9997193967029112,5069194.0
THO,55.57,103.42,0.6211548796762456,32.71,159.705,2.285315817887349,2.178726340495984e-05,0.00838243532269599,0.00410862799632076,0.3202735882146615,3056816350.0,1.0,2086119.0
LAD,86.4223,278.39,1.1697772639156034,57.13,414.16,4.131225389743157,4.103041963924258e-05,0.007984213531650988,0.004141570862358255,0.3169414240617327,1275440655.0,0.9999649245878639,1028368.0
NBIX,23.03,131.965,1.7457390220797473,20.01,159.6,6.061224489795919,6.123251568138031e-05,0.008496353597661889,0.004250260481048436,0.3182742897229042,3654540628.0,1.0,5700579.0
IPGP,74.36,139.69,0.6305075188862163,49.69,263.43,2.874394835933298,2.211531107981668e-05,0.008157880142729303,0.003826002298770758,0.3190108733777622,1490394443.0,1.0,1291642.0
ODFL,51.52,190.72,1.3088363020808866,32.76,232.67,3.8802406832298133,4.590797271411647e-05,0.009554573605350152,0.003311211083672008,0.3191160996141705,5422763087.0,1.0,2543637.0
AN,60.28,196.805,1.1832130170411836,20.74,228.2,3.441605839416058,4.150168421746877e-05,0.00719452871530311,0.003620883035391136,0.321220624342336,3488123611.0,1.0,2642876.0
NEM,18.97,125.9,1.8926291571033786,15.47,131.91,6.138112809699526,6.638474770602957e-05,0.007178322120064665,0.0035649196737664586,0.3243774114345844,30280756235.0,0.9999298491757278,10596041.0
QLYS,38.05,91.32,0.8754687373538999,17.36,206.26,4.964520367936925,3.0707426774898335e-05,0.008230321908983897,0.0040365208097048536,0.32620133286566116,1543176070.0,0.999263416345142,3923749.0
VLO,49.73,198.67,1.3850367840533249,31.37,204.1,3.4733561230645487,4.8580736024265026e-05,0.0078239297355914,0.003850756495307913,0.319326552086987,16043835075.0,1.0,5105570.0
SKT,37.26,37.52,0.006953758964581558,4.075,41.85,1.0138217928073001,2.439059615770545e-07,0.008690729616253732,0.0037294687274007986,0.33384777271132937,5745179399.0,0.9997895475271834,23435732.0
BX,34.0,118.39,1.2476237348073833,22.55,199.07,5.191764705882353,4.376091668906578e-05,0.007311195811283844,0.0035500637599056965,0.320448965275342,16971744231.0,1.0,10830170.0
ASML,108.12,1529.15,2.6492255830445113,77.47,1532.55,13.458009618941915,9.292267916673499e-05,0.006985634349690911,0.0032711089225119514,0.3174675552437741,3880916584.0,1.0,3684617.0
TPH,15.15,46.38,1.1188677998720074,6.135,47.11,2.7046204620462047,3.9244749206157887e-05,0.007823231829544563,0.003935410929425551,0.3349701858996843,6174595276.0,1.0,9235773.0
MGM,20.71,35.295,0.5331246354399427,6.0079,51.065,2.1756204732013518,1.869956630789024e-05,0.008739685360175893,0.004005449193984943,0.32532444756225887,30229012256.0,0.9996492458786391,31514124.0
LNC,57.87,36.0,-0.4746801771296374,16.3,86.41,1.2115085536547434,-1.6649602845618974e-05,0.008801789260749149,0.003914862086532687,0.3245527884952648,7694725816.0,1.0,3262257.0
HASI,14.3,36.835,0.9461889428689153,13.29,70.42,3.995104895104895,3.3187967129590604e-05,0.008080772604887558,0.003939365062154011,0.3308663626797615,2717856609.0,1.0,2359471.0
TOL,34.03,156.18,1.5237666997217145,13.68,169.34,4.574199235968263,5.344674499191158e-05,0.007459814173560432,0.0036350291566289205,0.32388635566467905,8109877648.0,1.0,6271373.0
JBL,21.76,278.93,2.5508874322965944,16.815,279.84,12.087545955882351,8.947342800043224e-05,0.007100205715365089,0.0033431618906029845,0.32539459838653106,6595089377.0,0.9998947737635917,4917190.0
APO,23.48,118.1,1.615382728243421,12.435,180.73,7.16758943781942,5.6660214950543174e-05,0.007530853019368133,0.003677831052817045,0.3247632409680814,8724464939.0,1.0,6418430.0
YELP,55.17,21.19,-0.9568899550041317,14.46,57.47,0.7795903570781221,-3.356330954055483e-05,0.009634793581707218,0.004222866673220801,0.32609610662925287,6323434136.0,1.0,16470379.0
CPA,104.26,147.51,0.34700819075199774,26.6401,155.91,1.2398801074237484,1.2171455305216776e-05,0.008887058895939864,0.004123547726957333,0.31953700455980355,1828185946.0,1.0,2437420.0
BGS,29.9643,5.265,-1.7389255274639952,3.71,52.16,1.6169241397262741,-6.099352954922258e-05,0.008828697525249144,0.0040324576319264865,0.343563661873027,4588246617.0,1.0,9053997.0
RL,183.64,376.925,0.7190689092839609,60.18,384.94,1.7684600304944458,2.5221638347375547e-05,0.007858684133547171,0.0036331455441199023,0.3184847421957208,4386934201.0,0.9998947737635917,6090501.0
TWO,80.4,9.7,-2.1148882906755837,9.02,87.8408,0.9803582089552239,-7.418057841692488e-05,0.009233904286501301,0.003016931158049987,0.3584707120308664,3670113610.0,1.0,7082301.0
GBX,53.47,58.105,0.08313096971419671,13.02,71.03,1.0849074247241446,2.915853023993636e-06,0.008973196476670928,0.004468713474640444,0.3299544019642231,1787661704.0,1.0,2132190.0
CNQ,15.215,42.515,1.0275751714888215,3.485,42.89,2.5898784094643443,3.6042622640638116e-05,0.008065518314572289,0.0037780273783542726,0.32813048053314625,25468393594.0,0.9999649245878639,34539104.0
ILMN,186.63,123.25,-0.41491323427223853,69.63,540.07,2.5207094250656383,-1.4553252692809256e-05,0.008400351463422965,0.003914104503636584,0.31676604700105226,5282334741.0,1.0,6968320.0
ACHC,60.92,21.53,-1.0401142166506894,11.16,89.01,1.2779054497701905,-3.648243481752724e-05,0.009352152630302238,0.004175615320851339,0.3247632409680814,4275026587.0,0.9999298491757278,14661077.0
EC,16.512,12.56,-0.2735702282590996,5.1999,27.69,1.362045784883721,-9.595588504286172e-06,0.008314611052307111,0.0038985727126588754,0.35229743949491404,5969859003.0,0.9998947737635917,4181634.0
STM,7.53,34.435,1.5201784471848594,5.125,55.65,6.709827357237716,5.332088555504902e-05,0.008137886881809444,0.003615547129741702,0.3370396352157138,12669901548.0,0.9997544721150473,7307025.0
PVH,127.85,68.11,-0.6297336564839685,29.07,168.55,1.0909659757528356,-2.208816753711945e-05,0.00910329381093616,0.004123694526094671,0.3202034373903893,4722898972.0,0.9998947737635917,3910885.0
SAM,286.0,218.995,-0.2669429123142124,129.45,1317.976,4.155685314685315,-9.363132666226339e-06,0.008053473488040927,0.003975409702511531,0.3185198176078569,723728197.0,1.0,1171379.0
FWRD,50.02,25.12,-0.6887585838494752,10.14,124.93,2.2948820471811273,-2.415849119072257e-05,0.008605182929530483,0.004013342088282715,0.32248333917923533,1177195412.0,0.9998947737635917,2268959.0
LPL,14.34,5.34,-0.9878271821993709,2.475,17.24,1.0296373779637378,-3.464844553446563e-05,0.00809842086996633,0.003363707147588203,0.3911609961417047,2057347401.0,0.9999298491757278,2119468.0
LPX,16.68,82.8,1.6022176644606132,13.415,122.26,6.525479616306955,5.619844491251568e-05,0.007694276112293727,0.00393507362247145,0.32609610662925287,6425460998.0,0.9999649245878639,2864986.0
SFM,34.1,74.3,0.7788135674342422,13.1676,179.55,4.87924926686217,2.731720685488073e-05,0.007742069410390219,0.003590548103478667,0.3274991231146966,8368743943.0,1.0,9244568.0
KLIC,14.54,72.76,1.6102628815445483,8.805,76.64,4.665405777166439,5.648063421743371e-05,0.008000733484893621,0.00408034264290275,0.33132234303753066,2323034206.0,0.9999298491757278,1404933.0
FIVE,41.3,221.895,1.681341797045322,26.99,237.85,5.105569007263923,5.897375647293394e-05,0.009059760876135938,0.004301487808294615,0.3195019291476675,4780984467.0,0.9997193967029112,6193331.0
OI,26.89,12.925,-0.7325910498862804,4.53,26.89,0.8315358869468203,-2.569593300183242e-05,0.009233130202690365,0.004397849366432648,0.3359522974394949,6428896393.0,1.0,5261351.0
EXPE,85.6,202.4625,0.8608694010648187,42.2501,301.72,3.0311904205607485,3.01953490376761e-05,0.008818807719257029,0.0038228952567504527,0.3189757979656261,9542413627.0,1.0,11120148.0
GVA,37.78,135.99,1.2808014915475041,9.03,136.8,3.3819481206987825,4.492464018048314e-05,0.00833253127963603,0.003961475639379577,0.3246580147316731,1756776173.0,0.9999649245878639,1596454.0
MPC,45.35,193.85,1.4526744875557924,15.98,220.88,4.51819184123484,5.095315635054677e-05,0.007938857846502114,0.0038933422752877814,0.3195019291476675,19159301904.0,0.9991932655208698,14085887.0
GLDD,8.51,16.9426,0.6885892177420888,2.97,16.96,1.6439482961222092,2.415255060456854e-05,0.008867345691449544,0.004530752304257778,0.38105927744650997,1472709091.0,1.0,6191116.0
DB,30.467,36.095,0.16951022093994395,5.26,40.32,1.150753274034201,5.945640860730337e-06,0.00791188215200835,0.0032717380191158814,0.3474570326201333,16344505380.0,1.0,21326344.0
BABA,103.2299,152.15,0.3879083365765968,57.4,318.155,2.5259638922443983,1.3606044776439577e-05,0.008253084667753215,0.0036608196683754124,0.3182742897229042,65356871791.0,1.0,60873850.0
FBP,5.75,22.2,1.3508924340689745,2.075,23.36,3.7017391304347824,4.738310887604624e-05,0.00851532803589803,0.0042577233667950645,0.3517713083128727,5890426766.0,0.9996843212907751,5439835.0
ATEN,4.56,19.25,1.4401884372074985,3.52,21.74,3.995614035087719,5.0515202988100856e-05,0.009273830262600747,0.004162798935595278,0.35324447562258854,2393423984.0,0.9994037179936864,2871667.0
FTNT,6.184,77.17,2.524045469184391,4.66,114.56,17.771668822768437,8.853193508135636e-05,0.008093237573603532,0.0036425051106715083,0.321220624342336,29207778419.0,1.0,48676830.0
OFG,16.567,41.96,0.9293040185716961,4.76,47.29,2.567151566366874,3.2595721451000315e-05,0.00849889505371611,0.004262401194206349,0.3464047702560505,1399407702.0,1.0,2073494.0
MKSI,36.44,257.32,1.954653374151042,31.665,267.65,6.475987925356751,6.856027268146849e-05,0.008251666650471404,0.004180786217542569,0.32388635566467905,2231924283.0,0.9999649245878639,2075125.0
NTES,19.668,115.49,1.770190996577303,18.892,159.25,7.136363636363637,6.209017876440109e-05,0.008456644599416661,0.003846036255193125,0.31862504384426515,13466076792.0,1.0,14289285.0
LPLA,44.87,320.51,1.9661440571341338,15.62,401.09,8.590817918431023,6.896331312284139e-05,0.00810218934695956,0.003666763938185877,0.32101017186951947,3323591502.0,1.0,3385704.0
